date,GlobInc,E_Grid,GlobHor,T_Amb,WindVel,GlobEff,FShdBm,TArray,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,EOutInv,GlobBak
4/12/2024 15:00,991.31,98100,620.99,18.8,4.9,974.97,1,43.447,0,0,1474.4,0,110132,36.938
4/12/2024 16:00,889.05,98090,406,17.9,4.7,869.74,1,39.901,0,0,0,0,100815,27.82
4/12/2024 17:00,434.08,50927,176.99,17.3,4.6001,431.4,1,28.143,0,0,0,0,51613,4.6173
4/12/2024 18:00,29.517,2081.3,14.005,17.2,3.8,22.245,1,17.77,0,0,0,0,2287.7,0.4067
4/12/2024 19:00,0,-206.92,0,15.7,3.3,0,1,0,0,0,0,0,-5.92,0
4/12/2024 20:00,0,-206.92,0,13.2,3.1,0,1,0,0,0,0,0,-5.92,0
4/12/2024 21:00,0,-206.92,0,11.3,3.1,0,1,0,0,0,0,0,-5.92,0
4/12/2024 22:00,0,-206.92,0,10.9,3,0,1,0,0,0,0,0,-5.92,0
4/12/2024 23:00,0,-206.92,0,10.2,3,0,1,0,0,0,0,0,-5.92,0
4/13/2024 0:00,0,-206.92,0,9.5997,2.9,0,1,0,0,0,0,0,-5.92,0
4/13/2024 1:00,0,-206.92,0,8.7998,2.6,0,1,0,0,0,0,0,-5.92,0
4/13/2024 2:00,0,-206.92,0,7.7002,2.2,0,1,0,0,0,0,0,-5.92,0
4/13/2024 3:00,0,-206.92,0,7.1001,2.2,0,1,0,0,0,0,0,-5.92,0
4/13/2024 4:00,0,-206.92,0,6.6998,2.4001,0,1,0,0,0,0,0,-5.92,0
4/13/2024 5:00,0,-206.92,3.9947,6.5,2.8001,0,1,0,0,0,0,0,-5.92,0
4/13/2024 6:00,206.38,25397,107,6.6998,3.3,204.59,1,11.794,0,0,0,0,25745,5.8769
4/13/2024 7:00,563.41,67840,288,8.6999,3.7,546,1,22.275,0,0,0,0,68859,31.067
4/13/2024 8:00,961.07,98100,570,11.5,4.6001,942.56,1,35.164,0,0,1304.2,0,110189,38.221
4/13/2024 9:00,991.24,98100,752.99,12.9,5.3999,977.76,1,37.522,0,0,2535.7,0,112903,50.995
4/13/2024 10:00,921.7,98100,826,13.3,5.9,914.42,1,36.379,0,0,758.38,0,108874,61.072
4/13/2024 11:00,971.49,98100,952,14.1,6.3,970.12,1,38.698,0,0,2627.4,0,113054,71.663
4/13/2024 12:00,940.79,98100,932.01,14.7,6.9,939.63,1,38.523,0,0,1594.3,0,110690,70.258
4/13/2024 13:00,943.56,98100,866.99,15.1,6.9,938.42,1,38.852,0,0,1371.8,0,110161,63.918
4/13/2024 14:00,926.78,98100,743,14.8,6.8001,914.16,1,37.838,0,0,374.7,0,107891,51.127
4/13/2024 15:00,791.53,91696,541,14.2,6.3,771.35,1,33.501,0,0,0,0,93334,44.834
4/13/2024 16:00,347.56,42528,242.99,13.6,5.6,330.12,1,21.767,0,0,0,0,43081,37.316
4/13/2024 17:00,199.78,24100,117.99,12.8,5.0001,196.59,1,17.717,0,0,0,0,24436,8.3611
4/13/2024 18:00,17.562,1161.9,9.9947,12,4.2999,13.939,1,12.358,0,0,0,0,1365.9,0.4737
4/13/2024 19:00,0,-206.92,0,10.8,3.8,0,1,0,0,0,0,0,-5.92,0
4/13/2024 20:00,0,-206.92,0,9.3999,3.5999,0,1,0,0,0,0,0,-5.92,0
4/13/2024 21:00,0,-206.92,0,8.5001,3.7,0,1,0,0,0,0,0,-5.92,0
4/13/2024 22:00,0,-206.92,0,7.9999,3.7,0,1,0,0,0,0,0,-5.92,0
4/13/2024 23:00,0,-206.92,0,7.0002,3.7,0,1,0,0,0,0,0,-5.92,0
4/14/2024 0:00,0,-206.92,0,6.6998,3.5999,0,1,0,0,0,0,0,-5.92,0
4/14/2024 1:00,0,-206.92,0,6.5,3.5001,0,1,0,0,0,0,0,-5.92,0
4/14/2024 2:00,0,-206.92,0,5.5003,3.3,0,1,0,0,0,0,0,-5.92,0
4/14/2024 3:00,0,-206.92,0,4.3999,3.1,0,1,0,0,0,0,0,-5.92,0
4/14/2024 4:00,0,-206.92,0,3.4002,2.9,0,1,0,0,0,0,0,-5.92,0
4/14/2024 5:00,0,-206.92,3.9947,3.1997,2.9,0,1,0,0,0,0,0,-5.92,0
4/14/2024 6:00,321.65,39813,128.99,3.3003,3.1999,320.33,1,11.253,0,0,0,0,40328,2.7818
4/14/2024 7:00,886.13,98100,361,4.9001,3.7,869.21,1,26.684,0,0,0,0,104655,17.328
4/14/2024 8:00,981.76,98100,581,7.0002,4.4,963.62,1,31.124,0,0,2434.9,0,113032,37.565
4/14/2024 9:00,877.38,98100,684,8.3003,4.7,862.84,1,29.881,0,0,0,0,105451,50.928
4/14/2024 10:00,800.23,96336,725,9.0003,4.6001,792.19,1,28.864,0,0,0,0,98245,57.589
4/14/2024 11:00,894.95,98100,877,10.1,4.4,893.04,1,32.626,0,0,555.87,0,108593,67.085
4/14/2024 12:00,898.23,98100,890.01,10.5,4.4,896.79,1,33.136,0,0,646.17,0,108777,67.658
4/14/2024 13:00,1028.6,98100,944.99,11.4,4.4,1024.2,1,37.304,0,0,7396.8,0,114591,68.311
4/14/2024 14:00,1020.4,98100,812.01,12.1,4.4,1009.8,1,37.56,0,0,4470.2,0,114552,51.777
4/14/2024 15:00,990.06,98100,623,12.5,4.1,973.87,1,36.996,0,0,2139.6,0,112018,37.042
4/14/2024 16:00,917.88,98100,414,12.3,3.8,899.25,1,34.968,0,0,0,0,105808,26.764
4/14/2024 17:00,467.66,55678,185,12.1,3.5999,464.99,1,23.744,0,0,0,0,56449,4.0151
4/14/2024 18:00,43.452,3333.3,18,11.3,2.9,32.219,1,12.118,0,0,0,0,3543.2,0.376
4/14/2024 19:00,0,-206.92,0,9.3999,2.8001,0,1,0,0,0,0,0,-5.92,0
4/14/2024 20:00,0,-206.92,0,6.4001,2.7,0,1,0,0,0,0,0,-5.92,0
4/14/2024 21:00,0,-206.92,0,4.5997,2.2,0,1,0,0,0,0,0,-5.92,0
4/14/2024 22:00,0,-206.92,0,4.5997,2,0,1,0,0,0,0,0,-5.92,0
4/14/2024 23:00,0,-206.92,0,4.8002,1.9,0,1,0,0,0,0,0,-5.92,0
4/15/2024 0:00,0,-206.92,0,4.5997,1.8,0,1,0,0,0,0,0,-5.92,0
4/15/2024 1:00,0,-206.92,0,4.2001,1.8,0,1,0,0,0,0,0,-5.92,0
4/15/2024 2:00,0,-206.92,0,3.3003,1.8,0,1,0,0,0,0,0,-5.92,0
4/15/2024 3:00,0,-206.92,0,2.0002,1.7001,0,1,0,0,0,0,0,-5.92,0
4/15/2024 4:00,0,-206.92,0,1.7997,1.7001,0,1,0,0,0,0,0,-5.92,0
4/15/2024 5:00,0,-206.92,4.9974,1.5,1.7001,0,1,0,0,0,0,0,-5.92,0
4/15/2024 6:00,367.92,45622,142,2.1001,1.5,366.79,1,11.201,0,0,0,0,46222,2.2984
4/15/2024 7:00,940.39,98100,376,5.5003,1.5,923.98,1,28.707,0,0,805.69,0,109363,16.056
4/15/2024 8:00,1021.4,98100,599,9.2001,1.7001,1004.9,1,34.439,0,0,3975.6,0,114563,34.927
4/15/2024 9:00,1048.6,98100,792,10.8,1.9,1038,1,36.946,0,0,7575.2,0,114595,48.62
4/15/2024 10:00,1045.8,98100,936,12.1,1.8,1040.8,1,38.43,0,0,8628.7,0,114594,67.199
4/15/2024 11:00,1036.3,98100,1018,13.3,1.7001,1035.4,1,39.582,0,0,8182.3,0,114582,75.867
4/15/2024 12:00,1035.6,98100,1028,14,1.6,1034.9,1,40.289,0,0,7861.5,0,114579,76.545
4/15/2024 13:00,1043.9,98100,962.01,15.2,1.6,1040,1,41.596,0,0,7268.3,0,114573,68.977
4/15/2024 14:00,1049.5,98100,830.99,16,1.6,1039.9,1,42.324,0,0,5620.8,0,114558,51.25
4/15/2024 15:00,1031.3,98100,648,16,1.7001,1016.2,1,41.654,0,0,3041,0,113830,37.421
4/15/2024 16:00,964.13,98100,432,15.7,1.7001,945.35,1,39.632,0,0,627.64,0,108381,24.939
4/15/2024 17:00,521.41,61002,198,15.5,1.9,518.88,1,28.541,0,0,0,0,61876,3.0305
4/15/2024 18:00,57.794,4539.9,22.997,14.5,2.0999,42.708,1,15.583,0,0,0,0,4753.7,0.3457
4/15/2024 19:00,0,-206.92,0,11.8,2.4001,0,1,0,0,0,0,0,-5.92,0
4/15/2024 20:00,0,-206.92,0,9.0003,2.4001,0,1,0,0,0,0,0,-5.92,0
4/15/2024 21:00,0,-206.92,0,7.4997,2.3,0,1,0,0,0,0,0,-5.92,0
4/15/2024 22:00,0,-206.92,0,6.9003,2.3,0,1,0,0,0,0,0,-5.92,0
4/15/2024 23:00,0,-206.92,0,6.4001,2.4999,0,1,0,0,0,0,0,-5.92,0
4/16/2024 0:00,0,-206.92,0,20,3.8,0,1,0,0,0,0,0,-5.92,0
4/16/2024 1:00,0,-206.92,0,19.3,3.1999,0,1,0,0,0,0,0,-5.92,0
4/16/2024 2:00,0,-206.92,0,18.4,2.8001,0,1,0,0,0,0,0,-5.92,0
4/16/2024 3:00,0,-206.92,0,17.5,2.8001,0,1,0,0,0,0,0,-5.92,0
4/16/2024 4:00,0,-206.92,0,16.5,2.2,0,1,0,0,0,0,0,-5.92,0
4/16/2024 5:00,0,-206.92,0,15.8,1.3,0,1,0,0,0,0,0,-5.92,0
4/16/2024 6:00,13.403,1136.1,15.995,15.1,2.0999,12.949,1,15.433,0,0,0,0,1340,1.8209
4/16/2024 7:00,14.292,1384.3,22.997,15.2,2.4001,12.217,1,15.499,0,0,0,0,1588.8,5.967
4/16/2024 8:00,71.004,8638.2,91.003,16.2,1.6,63.66,1,17.766,0,0,0,0,8868.2,19.424
4/16/2024 9:00,167.15,20575,185,16.6,0.6001,156.66,1,20.495,0,0,0,0,20880,27.344
4/16/2024 10:00,210.53,25963,222,16.9,0.5,203.24,1,21.989,0,0,0,0,26316,24.978
4/16/2024 11:00,155.6,19044,158.01,18,0.8,153.35,1,21.861,0,0,0,0,19338,15.274
4/16/2024 12:00,258.12,31911,260.01,18.6,1.2,255.03,1,25.014,0,0,0,0,32327,24.396
4/16/2024 13:00,210.49,25595,220,20.2,1.5,204.03,1,25.328,0,0,0,0,25945,23.16
4/16/2024 14:00,154.82,18546,173,21,1.6,145.15,1,24.631,0,0,0,0,18835,23.451
4/16/2024 15:00,155.79,18997,182.01,20,1.6,142.12,1,23.508,0,0,0,0,19290,32.252
4/16/2024 16:00,128.18,15776,148,19.3,1.8,115.52,1,22.13,0,0,0,0,16046,31.38
4/16/2024 17:00,35.218,3724.1,38.005,19.1,2,33.685,1,19.957,0,0,0,0,3935.2,4.4278
4/16/2024 18:00,0,-206.92,7.0027,18.8,2.3,0,1,0,0,0,0,0,-5.92,0
4/16/2024 19:00,0,-206.92,0,18.3,2.4001,0,1,0,0,0,0,0,-5.92,0
4/16/2024 20:00,0,-206.92,0,17.3,2.3,0,1,0,0,0,0,0,-5.92,0
4/16/2024 21:00,0,-206.92,0,16.7,2.4001,0,1,0,0,0,0,0,-5.92,0
4/16/2024 22:00,0,-206.92,0,16.2,2.3,0,1,0,0,0,0,0,-5.92,0
4/16/2024 23:00,0,-206.92,0,16.1,2,0,1,0,0,0,0,0,-5.92,0
4/17/2024 0:00,0,-206.92,0,15.8,2,0,1,0,0,0,0,0,-5.92,0
4/17/2024 1:00,0,-206.92,0,15.5,2.4001,0,1,0,0,0,0,0,-5.92,0
4/17/2024 2:00,0,-206.92,0,15.6,2.6,0,1,0,0,0,0,0,-5.92,0
4/17/2024 3:00,0,-206.92,0,15.5,2.8001,0,1,0,0,0,0,0,-5.92,0
4/17/2024 4:00,0,-206.92,0,14.9,2.7,0,1,0,0,0,0,0,-5.92,0
4/17/2024 5:00,0,-206.92,1.0027,14.8,2.4999,0,1,0,0,0,0,0,-5.92,0
4/17/2024 6:00,16.125,1469.4,19.003,14.8,2.4001,15.573,1,15.199,0,0,0,0,1674.2,2.1671
4/17/2024 7:00,27.056,3063.8,40.997,15.1,2.4999,23.395,1,15.67,0,0,0,0,3272.8,10.439
4/17/2024 8:00,55.361,6632.7,73.003,15.5,2.7,49.402,1,16.716,0,0,0,0,6854.1,15.879
4/17/2024 9:00,84.255,10088,98.006,15.5,3,78.262,1,17.452,0,0,0,0,10325,15.321
4/17/2024 10:00,90.518,10804,97.003,15.8,3.3,87.119,1,17.99,0,0,0,0,11045,11.233
4/17/2024 11:00,101.35,12197,103,16.6,3.5001,99.864,1,19.118,0,0,0,0,12445,9.8268
4/17/2024 12:00,256.17,31835,258,17.1,3.4,253.15,1,23.458,0,0,0,0,32250,24.123
4/17/2024 13:00,148.4,17993,151,17.6,3.5001,144.44,1,21.229,0,0,0,0,18278,15.219
4/17/2024 14:00,560.37,66801,506.01,18.2,3.4,543.62,1,31.81,0,0,0,0,67797,48.616
4/17/2024 15:00,216.19,26383,214,17.9,3.1999,201.98,1,22.895,0,0,0,0,26740,32.746
4/17/2024 16:00,548.04,64491,328,17.6,3.1,527.07,1,30.765,0,0,0,0,65437,40.55
4/17/2024 17:00,282.26,33462,148,17.8,3.1999,278.43,1,24.79,0,0,0,0,33896,8.8175
4/17/2024 18:00,32.525,2485.8,16.997,17.2,3.1,25.532,1,17.853,0,0,0,0,2693.2,0.6642
4/17/2024 19:00,0,-206.92,0,15.8,2.9,0,1,0,0,0,0,0,-5.92,0
4/17/2024 20:00,0,-206.92,0,14.6,2.8001,0,1,0,0,0,0,0,-5.92,0
4/17/2024 21:00,0,-206.92,0,14.5,2.8001,0,1,0,0,0,0,0,-5.92,0
4/17/2024 22:00,0,-206.92,0,14.2,2.7,0,1,0,0,0,0,0,-5.92,0
4/17/2024 23:00,0,-206.92,0,13.6,2.4001,0,1,0,0,0,0,0,-5.92,0
4/18/2024 0:00,0,-206.92,0,13.1,2.2,0,1,0,0,0,0,0,-5.92,0
4/18/2024 1:00,0,-206.92,0,12.3,2.3,0,1,0,0,0,0,0,-5.92,0
4/18/2024 2:00,0,-206.92,0,11.5,2.6,0,1,0,0,0,0,0,-5.92,0
4/18/2024 3:00,0,-206.92,0,10.9,2.9,0,1,0,0,0,0,0,-5.92,0
4/18/2024 4:00,0,-206.92,0,10.3,3,0,1,0,0,0,0,0,-5.92,0
4/18/2024 5:00,10.757,421.66,4.9974,10.2,2.8001,7.7861,1,10.401,0,0,0,0,623.96,0.0006
4/18/2024 6:00,332.37,40236,140.01,10.5,2.6,330.73,1,18.76,0,0,0,0,40756,4.3757
4/18/2024 7:00,825.58,94375,362.99,12.4,2.6,807.26,1,32.701,0,0,0,0,96092,24.704
4/18/2024 8:00,962.57,98100,581,15.4,2.8001,944.89,1,39.202,0,0,912.17,0,109075,36.176
4/18/2024 9:00,1006.3,98100,769,17.2,2.9,994.42,1,42.351,0,0,2530,0,112623,49.969
4/18/2024 10:00,1016.1,98100,910,18.8,3,1010.7,1,44.491,0,0,3100.1,0,113809,62.283
4/18/2024 11:00,1008.9,98100,990,20.7,3,1007.9,1,46.418,0,0,3048.8,0,113582,74.009
4/18/2024 12:00,1007,98100,998.01,21.4,2.9,1006.2,1,47.093,0,0,2926.6,0,113259,74.419
4/18/2024 13:00,1015.5,98100,932.99,22.4,2.9,1011.3,1,48.195,0,0,2805.1,0,112910,67.345
4/18/2024 14:00,1011.7,98100,804,23,2.7,1001,1,48.456,0,0,2096.5,0,111259,51.514
4/18/2024 15:00,980,98100,625,23.3,2.4001,963.32,1,47.73,0,0,638.91,0,107925,36.631
4/18/2024 16:00,867.97,95158,412,23.1,2.0999,847.8,1,44.615,0,0,0,0,96900,29.84
4/18/2024 17:00,449.85,51770,187,22.4,1.7001,446.44,1,33.669,0,0,0,0,52471,5.6277
4/18/2024 18:00,56.287,4467,24,21,1.5,42.993,1,22.097,0,0,0,0,4680.5,0.5597
4/18/2024 19:00,0,-206.92,0,18.1,2,0,1,0,0,0,0,0,-5.92,0
4/18/2024 20:00,0,-206.92,0,15.4,2,0,1,0,0,0,0,0,-5.92,0
4/18/2024 21:00,0,-206.92,0,13.9,2,0,1,0,0,0,0,0,-5.92,0
4/18/2024 22:00,0,-206.92,0,12.9,2.0999,0,1,0,0,0,0,0,-5.92,0
4/18/2024 23:00,0,-206.92,0,12,2.0999,0,1,0,0,0,0,0,-5.92,0
4/19/2024 0:00,0,-206.92,0,11.9,2.2,0,1,0,0,0,0,0,-5.92,0
4/19/2024 1:00,0,-206.92,0,12.1,2.2,0,1,0,0,0,0,0,-5.92,0
4/19/2024 2:00,0,-206.92,0,12.5,1.8,0,1,0,0,0,0,0,-5.92,0
4/19/2024 3:00,0,-206.92,0,12.8,1.1,0,1,0,0,0,0,0,-5.92,0
4/19/2024 4:00,0,-206.92,0,12.3,0.8,0,1,0,0,0,0,0,-5.92,0
4/19/2024 5:00,13.694,690.05,6,11.3,1.2,10.068,1,11.56,0,0,0,0,892.95,0.1374
4/19/2024 6:00,389.24,46934,152.99,10.2,1.6,387.73,1,19.886,0,0,0,0,47554,3.0078
4/19/2024 7:00,903.4,98100,380.99,13.6,1.5,886.03,1,35.963,0,0,0,0,103553,21.598
4/19/2024 8:00,1007.5,98100,600,18.2,1.3999,991.33,1,43.268,0,0,1946.8,0,111231,33.26
4/19/2024 9:00,1027.6,98100,787,20.4,1.5,1016.9,1,46.198,0,0,2848.1,0,113131,50.834
4/19/2024 10:00,1030.7,98100,928,21.9,1.5,1025.6,1,48.045,0,0,3193.2,0,113810,63.348
4/19/2024 11:00,1024.7,98100,1008,23.4,1.3999,1023.7,1,49.589,0,0,3218.9,0,113774,75.401
4/19/2024 12:00,1022.8,98100,1015,23.8,1.3999,1022,1,49.956,0,0,3128.2,0,113542,75.721
4/19/2024 13:00,1029.7,98100,950.01,24.4,1.5,1025.6,1,50.613,0,0,3008.2,0,113223,68.467
4/19/2024 14:00,1030.7,98100,821,24.8,1.6,1020.7,1,50.81,0,0,2462.6,0,111952,51.633
4/19/2024 15:00,1018.3,98100,642,24.6,1.9,1003.1,1,50.098,0,0,1604.4,0,110016,34.399
4/19/2024 16:00,935.46,98100,428.01,24.1,2.0999,916.4,1,47.433,0,0,0,0,102907,26.145
4/19/2024 17:00,512.5,58382,199,23.4,2.3,509.48,1,36.284,0,0,0,0,59204,4.0762
4/19/2024 18:00,50.792,4030.2,21.995,21.9,2.2,39.359,1,22.906,0,0,0,0,4242.3,0.6248
4/19/2024 19:00,0,-206.92,0,19.4,2.2,0,1,0,0,0,0,0,-5.92,0
4/19/2024 20:00,0,-206.92,0,17,2.4001,0,1,0,0,0,0,0,-5.92,0
4/19/2024 21:00,0,-206.92,0,15.9,2.6,0,1,0,0,0,0,0,-5.92,0
4/19/2024 22:00,0,-206.92,0,15.8,2.8001,0,1,0,0,0,0,0,-5.92,0
4/19/2024 23:00,0,-206.92,0,15.3,2.7,0,1,0,0,0,0,0,-5.92,0
4/20/2024 0:00,0,-206.92,0,14.5,2.4001,0,1,0,0,0,0,0,-5.92,0
4/20/2024 1:00,0,-206.92,0,13.4,2.3,0,1,0,0,0,0,0,-5.92,0
4/20/2024 2:00,0,-206.92,0,13,2.6,0,1,0,0,0,0,0,-5.92,0
4/20/2024 3:00,0,-206.92,0,13,2.6,0,1,0,0,0,0,0,-5.92,0
4/20/2024 4:00,0,-206.92,0,13,2.4001,0,1,0,0,0,0,0,-5.92,0
4/20/2024 5:00,13.704,696.14,6,12.3,2.0999,10.161,1,12.562,0,0,0,0,899.06,0.1373
4/20/2024 6:00,353.28,42290,145,13.1,2.2,351.56,1,21.9,0,0,0,0,42840,3.8143
4/20/2024 7:00,830.88,93911,365,15.8,2,813.11,1,36.308,0,0,0,0,95614,25.545
4/20/2024 8:00,905.49,98100,560.99,18.3,2.0999,887.14,1,40.662,0,0,0,0,103221,38.352
4/20/2024 9:00,785.02,90098,631,20.3,2.7,770.28,1,39.71,0,0,0,0,91688,51.226
4/20/2024 10:00,800.97,92252,732,21.6,3.7,792.93,1,41.69,0,0,0,0,93906,56.107
4/20/2024 11:00,840.83,96628,826,22.7,3.8,838.53,1,44.04,0,0,0,0,98667,64.215
4/20/2024 12:00,900.63,98100,892,23.3,3.5001,898.89,1,46.225,0,0,0,0,104612,68.243
4/20/2024 13:00,612.49,72115,589,23.2,3.3,603.46,1,38.456,0,0,0,0,73232,50.85
4/20/2024 14:00,316.75,37955,316,22.8,2.8001,302.56,1,30.376,0,0,0,0,38445,36.706
4/20/2024 15:00,270.51,32618,262,21.6,2.3,253.64,1,27.893,0,0,0,0,33042,38.828
4/20/2024 16:00,83.824,10089,104.01,20.7,2.2,74.737,1,22.533,0,0,0,0,10326,22.75
4/20/2024 17:00,119.73,13796,79.003,20.7,3.1,117.03,1,23.653,0,0,0,0,14054,6.6862
4/20/2024 18:00,0,-206.92,7.0027,19.9,4,0,1,0,0,0,0,0,-5.92,0
4/20/2024 19:00,0,-206.92,0,19.1,4.8,0,1,0,0,0,0,0,-5.92,0
4/20/2024 20:00,0,-206.92,0,17.4,5.3,0,1,0,0,0,0,0,-5.92,0
4/20/2024 21:00,0,-206.92,0,15.5,5.2,0,1,0,0,0,0,0,-5.92,0
4/20/2024 22:00,0,-206.92,0,13.9,5.3999,0,1,0,0,0,0,0,-5.92,0
4/20/2024 23:00,0,-206.92,0,12.5,5.6,0,1,0,0,0,0,0,-5.92,0
4/21/2024 0:00,0,-206.92,0,12.1,5.7001,0,1,0,0,0,0,0,-5.92,0
4/21/2024 1:00,0,-206.92,0,11.6,5.3999,0,1,0,0,0,0,0,-5.92,0
4/21/2024 2:00,0,-206.92,0,11,5.3,0,1,0,0,0,0,0,-5.92,0
4/21/2024 3:00,0,-206.92,0,10.8,5.0001,0,1,0,0,0,0,0,-5.92,0
4/21/2024 4:00,0,-206.92,0,10.7,4.6001,0,1,0,0,0,0,0,-5.92,0
4/21/2024 5:00,0,-206.92,3.9947,10.8,4.6001,0,1,0,0,0,0,0,-5.92,0
4/21/2024 6:00,90.677,10799,68.992,10.6,4.8,88.842,1,12.828,0,0,0,0,11039,6.2625
4/21/2024 7:00,63.426,7986.9,85.003,10.7,5.3,56.017,1,12.059,0,0,0,0,8214.1,20.68
4/21/2024 8:00,79.166,9877.3,101,11.1,5.3999,71.121,1,12.842,0,0,0,0,10113,21.137
4/21/2024 9:00,101.69,12487,116.99,11.5,5.3,94.729,1,13.853,0,0,0,0,12736,17.803
4/21/2024 10:00,269.33,33817,281,12.7,5.2,260.79,1,19.205,0,0,0,0,34255,30.668
4/21/2024 11:00,391.75,48956,392.01,14.4,5.0001,387.86,1,24.122,0,0,0,0,49609,35.186
4/21/2024 12:00,424.9,52844,425,15.2,4.8,421.24,1,25.771,0,0,0,0,53563,37.394
4/21/2024 13:00,608.26,73478,584.99,16.1,4.6001,599.27,1,31.161,0,0,0,0,74627,50.523
4/21/2024 14:00,849.11,97112,696,17.3,4.5,835.64,1,38.361,0,0,0,0,99372,51.032
4/21/2024 15:00,964.56,98100,617,17.7,4.1,948.46,1,41.639,0,0,768.69,0,108598,35.722
4/21/2024 16:00,863.92,96474,410.01,17.6,3.5999,844.36,1,38.934,0,0,0,0,98432,28.77
4/21/2024 17:00,465.74,54484,188.99,17.2,3.4,462.28,1,28.822,0,0,0,0,55233,5.1051
4/21/2024 18:00,55.106,4591.1,24,16.1,2.9,43.133,1,17.195,0,0,0,0,4805.1,0.7156
4/21/2024 19:00,0,-206.92,0,14.6,2.8001,0,1,0,0,0,0,0,-5.92,0
4/21/2024 20:00,0,-206.92,0,13.1,2.6,0,1,0,0,0,0,0,-5.92,0
4/21/2024 21:00,0,-206.92,0,12,2.4999,0,1,0,0,0,0,0,-5.92,0
4/21/2024 22:00,0,-206.92,0,11.3,2.4001,0,1,0,0,0,0,0,-5.92,0
4/21/2024 23:00,0,-206.92,0,10.5,2.3,0,1,0,0,0,0,0,-5.92,0
4/22/2024 0:00,0,-206.92,0,9.9001,2.2,0,1,0,0,0,0,0,-5.92,0
4/22/2024 1:00,0,-206.92,0,9.3,1.9,0,1,0,0,0,0,0,-5.92,0
4/22/2024 2:00,0,-206.92,0,8.7998,1.6,0,1,0,0,0,0,0,-5.92,0
4/22/2024 3:00,0,-206.92,0,8.3003,1.6,0,1,0,0,0,0,0,-5.92,0
4/22/2024 4:00,0,-206.92,0,7.3998,1.5,0,1,0,0,0,0,0,-5.92,0
4/22/2024 5:00,20.661,1380.2,8.9921,7.2999,1.5,15.709,1,7.7006,0,0,0,0,1584.8,0.2069
4/22/2024 6:00,409.65,49692,161,8.0998,1.3,407.88,1,18.273,0,0,0,0,50357,3.3948
4/22/2024 7:00,889.34,98100,386.01,11.4,1.2,871.55,1,33.345,0,0,0,0,103059,23.922
4/22/2024 8:00,996.58,98100,602.99,15.5,1.6,980.58,1,40.229,0,0,1958.7,0,111427,34.726
4/22/2024 9:00,1020.5,98100,788.01,18.3,2.4001,1009.9,1,43.876,0,0,2898,0,113379,51.41
4/22/2024 10:00,1024.8,98100,926.01,20.5,3.3,1019.8,1,46.467,0,0,3193.3,0,113907,63.49
4/22/2024 11:00,1019.7,98100,1004,22.7,4.2,1018.7,1,48.744,0,0,3154,0,113678,75.191
4/22/2024 12:00,1018.9,98100,1011,23.7,5.5,1018.1,1,49.752,0,0,3021.9,0,113311,75.43
4/22/2024 13:00,1024.7,98100,946,24.4,6.6,1020.6,1,50.482,0,0,2859.9,0,112890,68.264
4/22/2024 14:00,1023.5,98100,818.01,24.8,7.3,1013.5,1,50.622,0,0,2257.5,0,111492,51.782
4/22/2024 15:00,1006.8,98100,640,23.9,7.1999,991.43,1,49.082,0,0,1356.3,0,109507,34.929
4/22/2024 16:00,921.01,98100,428.99,22.2,6.4999,901.66,1,45.108,0,0,0,0,102303,27.344
4/22/2024 17:00,517.88,59355,200.99,21.5,6.2,514.64,1,34.495,0,0,0,0,60197,4.1831
4/22/2024 18:00,63.509,5237.9,26.992,20.5,6.0999,49.401,1,21.758,0,0,0,0,5454.1,0.6317
4/22/2024 19:00,0,-206.92,0,18.9,5.9,0,1,0,0,0,0,0,-5.92,0
4/22/2024 20:00,0,-206.92,0,17.1,5.8,0,1,0,0,0,0,0,-5.92,0
4/22/2024 21:00,0,-206.92,0,16.3,5.5,0,1,0,0,0,0,0,-5.92,0
4/22/2024 22:00,0,-206.92,0,15.5,5.1,0,1,0,0,0,0,0,-5.92,0
4/22/2024 23:00,0,-206.92,0,14.2,4.6001,0,1,0,0,0,0,0,-5.92,0
4/23/2024 0:00,0,-206.92,0,13.4,4.1,0,1,0,0,0,0,0,-5.92,0
4/23/2024 1:00,0,-206.92,0,12.7,3.9001,0,1,0,0,0,0,0,-5.92,0
4/23/2024 2:00,0,-206.92,0,11.8,3.7,0,1,0,0,0,0,0,-5.92,0
4/23/2024 3:00,0,-206.92,0,10.5,3.5999,0,1,0,0,0,0,0,-5.92,0
4/23/2024 4:00,0,-206.92,0,9.4998,3.5999,0,1,0,0,0,0,0,-5.92,0
4/23/2024 5:00,28.013,2024.2,10.997,9.4998,3.5001,21.021,1,10.035,0,0,0,0,2196.3,0.1372
4/23/2024 6:00,435.44,52411,169,9.7003,3.5999,433.57,1,20.532,0,0,0,0,53123,3.1195
4/23/2024 7:00,922.53,98100,397,11,4,904.98,1,33.804,0,0,19.928,0,106546,22.599
4/23/2024 8:00,1009.6,98100,617,13,4.5,993.46,1,38.011,0,0,2663.3,0,113166,36.061
4/23/2024 9:00,1040,98100,803,14.5,4.4,1029.6,1,40.515,0,0,5084,0,114554,48.203
4/23/2024 10:00,1043.1,98100,943,15.7,4.2999,1038.3,1,42.049,0,0,6543.2,0,114568,64.414
4/23/2024 11:00,1031.7,98100,1016,17,4.2999,1030.8,1,43.24,0,0,6068,0,114562,75.988
